#CODE;RUSSIAN;;;;;;;;;;;;;x
#Make sure that this file in encoded in ANSI;;;;;;;;;;;;;;
#Название сообщества;;;;;;;;;;;;;;
bs_rune_knife_desc;Runeblades are blades inscribed with runes, symbols that hold magical power. They are particularly wielded by death knights, but they are not unique to the Scourge. Notably, demons and high elves are known to forge rune-etched blades as well, such as Felo'melorn, the sword of the Sunstrider dynasty.;;;;;;;;;;;;;x
bs_ravens_eye;Глаз Ворона;;;;;;;;;;;;;x
bs_ravens_eye_desc;"The Raven's eye is according to Vrykul Legends created by Havi to allow Huginn and Muninn to read ""anything your little bird brains desire"", only to later be stolen by the sly elf Ravencrest. With the eye, Ravencrest nearly perfected espionage to the point that the tale of raven's eye became an ""ol' wives' tale to scare little rogues who are wantin' to keep their secrets hidden.""";;;;;;;;;;;;;x
bs_quel'sin;Elf Magic rune sword Quel'sin;;;;;;;;;;;;;x
bs_quel'sin_desc;Time anomalies? Whose sword is that?;;;;;;;;;;;;;x
#class;;;;;;;;;;;;;;
subclass_blood_mage;Маг Крови;;;;;;;;;;;;;x
subclass_blood_mage_desc;Mystical heroes, blood mages are blood elves adept at controlling magic and ranged assault. While they were still members of the Alliance, the blood elves began to turn to the darkest parts of magic, abandoning the water and frost spells of the Kirin Tor for the fire and heat of what some people fear to be demonic magic.;;;;;;;;;;;;;x
grand_magister;Великий Магистр;;;;;;;;;;;;;x
grand_magister_desc;The Grand Magister is the title traditionally held by the leader of the Thalassian magisters. It is an extremely high and prestigious rank to hold in Quel'Thalas, above even the Ranger-general of Silvermoon. Like the ranger-general, the grand magister is an elected position.;;;;;;;;;;;;;x
master_of_demon_flame;Маг Огня Скверны;;;;;;;;;;;;;x
master_of_demon_flame_desc;The highly destructive fel magic is the magic of disorder. It is stated to be a brutal and extremely addictive energy fueled by drawing life from living beings.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
# Rank up text;;;;;;;;;;;;;;
EVTDESC_RANK_122;I congratulate you on your magical successes.;;;;;;;;;;;;;x
EVTOPTA_RANK_122;Now I have a deeper knowledge of magic.;;;;;;;;;;;;;x
#requet;;;;;;;;;;;;;;
blood_staff_recruit;Завербовать Мага;;;;;;;;;;;;;x
blood_staff_recruit_desc;Students gifted with a keen intellect and unwavering discipline may walk the path of the Mage.A blood magician is a more dangerous path.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
blood_staff_train_disciple;Тренировать Ученика;;;;;;;;;;;;;x
blood_staff_train_disciple_desc;You have trained many new blood mages in the Blood Staff. Maybe you should invite one of them to join your court?;;;;;;;;;;;;;x
blood_staff_train_disciple_power_desc;Enables decision in the §YIntrigue§! menu, to summon a priest to your court.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
EVTDESC_BLOODMAGE_541;Ты пригласил к своему двору кровавого мага.;;;;;;;;;;;;;x
EVTDESC_BLOODMAGE_541;Верный товарищь.;;;;;;;;;;;;;x
